Number;Date;UID;Desc;Group;Cat
1309284;06.10.2022 9:49;c5611bc8-bdb7-4245-8465-91ded2273592;х/б в квартире;Управление домом;Отопление (Отсутствие)
1309285;06.10.2022 9:49;641292c3-b381-490d-8cf0-0b67d5fb19cb;Х/б во всей квартире;Управление домом;Отопление (Отсутствие)
1309286;06.10.2022 9:50;2be2b4bb-a792-4991-84c6-6894065a986e;х/б кухня и х/з;Управление домом;Отопление (Отсутствие)
1309288;06.10.2022 9:51;871e8e87-2cda-497a-8e41-4468ab0ffc81;х/б  в квартире;Управление домом;Отопление (Отсутствие)
1309290;06.10.2022 9:51;7aab3aa6-2613-46db-add9-2ca424b0cd46;Х/Б в квартире. в подъезде горячие;Управление домом;Отопление (Отсутствие)
1309294;06.10.2022 9:53;56f36f6c-9994-43f3-9007-f0c14daf14da;х/б кухня и х/з по стояку;Управление домом;Отопление (Отсутствие)
1309296;06.10.2022 9:54;0114ee66-034c-4ca8-8935-742df66ee0d3;х/б  в квартире;Управление домом;Отопление (Отсутствие)
1309299;06.10.2022 9:55;9c60bf12-7800-453d-93c5-0d17aa987f0e;Х/б по стояку зала;Управление домом;Отопление (Отсутствие)
1309301;06.10.2022 9:56;8b12c84c-7900-4157-9607-9d610c2c26ca;Х/З   Х/Б спальня;Управление домом;Отопление (Отсутствие)
1309302;06.10.2022 9:56;921036e5-b908-47d6-8fd8-2139a9d1e14c;х/б во всей квартире, кроме спальни;Управление домом;Отопление (Отсутствие)
1309303;06.10.2022 9:56;96db4ee3-d1da-4708-975e-71af57c0732c;х/б в квартире;Управление домом;Отопление (Отсутствие)
1309309;2022-10-06 09:58:42.029;b1cb6f44-136a-46c1-b56c-468a3453743d;х/б  в квартире;Управление домом;Отопление (Отсутствие)
1309313;06.10.2022 10:00;56f36f6c-9994-43f3-9007-f0c14daf14da;х/б кухня и х/з;Управление домом;Отопление (Отсутствие)
1309315;06.10.2022 10:00;56f36f6c-9994-43f3-9007-f0c14daf14da;Х/Б кухня Х/З;Управление домом;Отопление (Отсутствие)
1309318;06.10.2022 10:01;1026b2ec-5365-420e-879f-326758de6aa1;Х/б по стоякам угловой квартиры;Управление домом;Отопление (Отсутствие)
1309320;06.10.2022 10:02;dbcc26db-7555-4c26-8253-6d0df1ab70ca;х/б в квартире;Управление домом;Отопление (Отсутствие)
1309322;06.10.2022 10:02;ac92bda2-0e33-4177-9be4-5b1c3a4eb935;Х/б во всей квартире , возможно, во всем доме;Управление домом;Отопление (Отсутствие)
1309323;06.10.2022 10:04;c8989773-76f0-4dba-a314-ee0431818302;Х/Б в комнате напротив зала;Управление домом;Отопление (Отсутствие)
1309324;06.10.2022 10:04;56f36f6c-9994-43f3-9007-f0c14daf14da;Х/б на кухне и в ванной;Управление домом;Отопление (Отсутствие)
1309326;06.10.2022 10:04;0114ee66-034c-4ca8-8935-742df66ee0d3;х/б зал и комната  смежная с залом;Управление домом;Отопление (Отсутствие)
1309329;06.10.2022 10:06;aba6173d-4413-443a-bddb-ae6d3640ad3e;Х/Б кухня спальня смежная с кухней и комната смежная с этой спальней;Управление домом;Отопление (Отсутствие)
1309336;06.10.2022 10:09;ee0eeb09-a390-4774-9146-fadd1a7d487c;Х/б во всей квартире;Управление домом;Отопление (Отсутствие)
1309337;06.10.2022 10:11;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;х/б  в квартире;Управление домом;Отопление (Отсутствие)
1309340;06.10.2022 10:11;a720fc3e-977c-4a64-8b26-63ca17d98df0;Х/б во всей квартире;Управление домом;Отопление (Отсутствие)
1309343;06.10.2022 10:12;e1c09149-637f-41db-a88e-2e57ee423b97;Х/Б  одна (смежная с залом)  в детской. зал.   Х/З;Управление домом;Отопление (Отсутствие)
1309348;06.10.2022 10:13;4ab3a7bf-c818-49b5-819d-a7118307b805;Х/б во всей квартире;Управление домом;Отопление (Отсутствие)
1309351;2022-10-06 10:14:04.091;9c774cc3-8e1c-4f64-a4d8-82b75f0e778c;Х/Б все в квартире;Управление домом;Отопление (Отсутствие)
1309352;06.10.2022 10:14;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;Х/б в зале и на кухне;Управление домом;Отопление (Отсутствие)
1309354;06.10.2022 10:15;00fd8bb3-42da-44fe-9618-a565b352c57b;Х/б во всей квартире;Управление домом;Отопление (Отсутствие)
1309355;06.10.2022 10:16;56f36f6c-9994-43f3-9007-f0c14daf14da;Х/Б в комнате;Управление домом;Отопление (Отсутствие)
1309356;2022-10-06 10:17:14.069;1036cd12-c222-4eff-963f-c1e4307d3b88;х/б  квартире;Управление домом;Отопление (Отсутствие)
1309359;06.10.2022 10:18;8efb537c-5e2d-4267-8fc6-90b280d1adca;х/б  вквартире;Управление домом;Отопление (Отсутствие)
1309360;2022-10-06 10:18:29.050;e86aae9a-45f6-4dff-8c90-22f998fb82ff;Х/б по стояку спальни;Управление домом;Отопление (Отсутствие)
1309362;2022-10-06 10:19:13.074;f6dc9db7-9996-4605-88c3-a45d6760f708;Х/Б зал;Управление домом;Отопление (Отсутствие)
1309363;2022-10-06 10:19:28.043;25eb093d-1e04-412f-a3be-f328f871685a;х/б в квартире;Управление домом;Отопление (Отсутствие)
1309364;06.10.2022 10:19;18433152-d0de-4707-9e47-b969094ca48e;Х/б по всем стоякам квартиры;Управление домом;Отопление (Отсутствие)
1309366;06.10.2022 10:20;238ee25b-8a77-4d35-9391-81f27e81937c;Х/б по стояку зала;Управление домом;Отопление (Отсутствие)
1309367;06.10.2022 10:21;d41f1d33-a04e-4b0e-9756-1d1e5d751436;х/б кухня,зал и спальня,также в кв 34 х/б спальня;Управление домом;Отопление (Отсутствие)
1309370;06.10.2022 10:21;00fd8bb3-42da-44fe-9618-a565b352c57b;Х/б во всей квартире ;Управление домом;Отопление (Отсутствие)
1309376;06.10.2022 10:25;5b5d0f68-23fa-4b4e-beb8-1bf1c679e4ea;Х/б в зале и в спальне;Управление домом;Отопление (Отсутствие)
1309379;06.10.2022 10:29;2d7970d8-ac07-4196-9dd7-9d53fdcc5c1c;Х/Б  все;Управление домом;Отопление (Отсутствие)
1309382;06.10.2022 10:30;5b14846c-c9b9-4aee-8e25-54290b9b4678;Х/Б зал и 2 спальни;Управление домом;Отопление (Отсутствие)
1309384;06.10.2022 10:32;7ec60331-45a0-4e5d-9b0c-cbb79880321b;Х/Б все;Управление домом;Отопление (Отсутствие)
1309388;06.10.2022 10:33;c9163da3-6dbf-4f8c-9174-fca675abb586;Х/Б зал дет. комната по всему стояку;Управление домом;Отопление (Отсутствие)
1309389;06.10.2022 10:35;7341f0c1-d066-4379-8a96-fd6baf55c347;Х/Б все;Управление домом;Отопление (Отсутствие)
1309391;06.10.2022 10:36;6bc52eb2-c3a5-4297-ace0-552f71bd6cfa;Х/Б все. кроме спальни;Управление домом;Отопление (Отсутствие)
1309392;06.10.2022 10:37;fac62be6-5a01-4e04-a5d8-48373da790b2;Х/Б все кроме одной комнаты;Управление домом;Отопление (Отсутствие)
1309394;06.10.2022 10:39;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;Х/Б  все;Управление домом;Отопление (Отсутствие)
1309395;06.10.2022 10:39;ff2ae4f2-3d2a-49c9-88bc-83de9d17f98f;Х/б  во всей 1-ком  кв.;Управление домом;Отопление (Отсутствие)
1309397;2022-10-06 10:40:29.082;b1cb6f44-136a-46c1-b56c-468a3453743d;Х/Б в комнате;Управление домом;Отопление (Отсутствие)
1309401;06.10.2022 10:40;37cc3ef3-3e8d-4b31-887b-c1fd3e04d8c7;х/б в квартире;Управление домом;Отопление (Отсутствие)
1309402;06.10.2022 10:41;e0fa6e5a-8a6a-4ea2-a984-b45b156c5d45;х/б  в спальне;Управление домом;Отопление (Отсутствие)
1309403;06.10.2022 10:42;1d560926-0842-47a4-be01-0c769b993dbe;Х/б в двух комнатах;Управление домом;Отопление (Отсутствие)
1309405;06.10.2022 10:42;b906ceca-80ea-4686-baa7-aca740e11513;х/б в комнате;Управление домом;Отопление (Отсутствие)
1309408;06.10.2022 10:43;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;х/з;Управление домом;Отопление (Отсутствие)
1309409;06.10.2022 10:44;e927dd16-bc7e-4377-aba9-2fa9ba983fe0;Х/Б зал;Управление домом;Отопление (Отсутствие)
1309412;06.10.2022 10:45;724dcbad-b9b7-48b9-b4d5-0a48356638d3;х/*б в квартире;Управление домом;Отопление (Отсутствие)
1309416;2022-10-06 10:46:44.014;592c0ef3-2239-4d8f-9d28-dd94d6633825;Х/Б кухня;Управление домом;Отопление (Отсутствие)
1309418;06.10.2022 10:47;d823ee77-5c7b-47c1-ae86-9593d340a3c5;х/б в квартире;Управление домом;Отопление (Отсутствие)
1309421;06.10.2022 10:48;4ab3a7bf-c818-49b5-819d-a7118307b805;Х/б все;Управление домом;Отопление (Отсутствие)
1309422;06.10.2022 10:48;d823ee77-5c7b-47c1-ae86-9593d340a3c5;х/б в квартире;Управление домом;Отопление (Отсутствие)
1309426;06.10.2022 10:50;933e7cdc-f44a-4145-9401-86f74580af56;Х/б по всем стоякам квартиры;Управление домом;Отопление (Отсутствие)
1309429;2022-10-06 10:51:31.015;c6eca7fa-d648-41b5-b20b-a1741f6d0308;Х/Б все. кроме зала и спальни;Управление домом;Отопление (Отсутствие)
1309430;06.10.2022 10:51;b44c7dce-e826-4a05-959a-af867d4cf45e;х/б  вквартире;Управление домом;Отопление (Отсутствие)
1309434;06.10.2022 10:52;ae9b423a-3e20-48c5-803c-1f3631b40e05;Х/б кухня, ванна;Управление домом;Отопление (Отсутствие)
1309435;06.10.2022 10:53;2a26953f-4b1c-42b2-9953-72372ba80d4b;х/б зал;Управление домом;Отопление (Отсутствие)
1309439;06.10.2022 10:54;de6baf4a-3932-48f0-8a91-27bb7716444c;Развоздушить стояки по квартире №3. Х/Б все.;Управление домом;Отопление (Отсутствие)
1309441;06.10.2022 10:55;38fa75b0-6c82-4d6d-8a76-3112cc9c4414;х/б в квартире во двор комнаты;Управление домом;Отопление (Отсутствие)
1309442;06.10.2022 10:55;e138524f-efac-4f5c-9429-cc6553d0950b;Х/б все, подключить;Управление домом;Отопление (Отсутствие)
1309444;06.10.2022 10:56;d289071d-fc5a-4a92-9a59-0eba5d446cd2;Х/Б зал ;Управление домом;Отопление (Отсутствие)
1309445;06.10.2022 10:56;ad8b4af1-bb19-40f9-8209-914b83aced1f;Х/б все ;Управление домом;Отопление (Отсутствие)
1309446;06.10.2022 10:56;e1a3df06-b612-4d93-996e-0a1a5dcae030;Х/Б только в зале;Управление домом;Отопление (Отсутствие)
